x,z,K00,K01,K02,K10,K11,K12,K20,K21,K22
-3.89764,-8.71654,0.0162157,0.000127426,-0.0162622,0.00135578,0.0237158,0.00108672,-0.0162113,0.0019735,-0.0134814
-3.89764,-8.5748,0.0169731,6.01671e-05,-0.0168119,0.00135162,0.024345,0.00115017,-0.0167893,0.00207003,-0.0132311
-3.89764,-8.43307,0.0172106,8.57324e-05,-0.0174739,0.00143889,0.0250486,0.00119317,-0.0174451,0.00218302,-0.0133946
-3.89764,-8.29134,0.0174946,0.00010546,-0.0181599,0.00152395,0.0257762,0.00124463,-0.0181289,0.002303,-0.0135233
-3.89764,-8.14961,0.0177808,0.000127206,-0.0188785,0.00161449,0.0265333,0.00129864,-0.0188456,0.00243093,-0.0136403
-3.89764,-8.00787,0.0180662,0.000151668,-0.0196319,0.00171134,0.0273215,0.00135525,-0.0195968,0.00256742,-0.0137467
-3.89764,-7.86614,0.0183495,0.000179234,-0.020422,0.00181506,0.0281424,0.00141459,-0.0203844,0.00271312,-0.0138411
-3.89764,-7.72441,0.0186298,0.000210283,-0.0212506,0.00192618,0.0289978,0.00147679,-0.0212104,0.00286872,-0.0139219
-3.89764,-7.58268,0.0189056,0.000245245,-0.0221199,0.0020453,0.0298893,0.00154197,-0.0220767,0.00303497,-0.013987
-3.89764,-7.44094,0.0191757,0.000284607,-0.0230318,0.00217305,0.0308189,0.00161025,-0.0229855,0.00321269,-0.0140343
-3.89764,-7.29921,0.0194383,0.000328918,-0.0239887,0.00231013,0.0317884,0.00168175,-0.0239389,0.00340276,-0.0140614
-3.89764,-7.15748,0.0196918,0.000378799,-0.0249928,0.0024573,0.0327999,0.0017566,-0.0249392,0.00360612,-0.0140657
-3.89764,-7.01575,0.019934,0.000434948,-0.0260465,0.00261536,0.0338557,0.0018349,-0.0259887,0.00382379,-0.0140441
-3.89764,-6.87402,0.0201627,0.000498157,-0.0271524,0.00278521,0.034958,0.00191677,-0.02709,0.00405687,-0.0139934
-3.89764,-6.73228,0.0203753,0.000569319,-0.0283129,0.00296779,0.0361091,0.00200231,-0.0282455,0.00430653,-0.01391
-3.89764,-6.59055,0.0205689,0.000649446,-0.0295307,0.00316415,0.0373118,0.0020916,-0.0294577,0.00457404,-0.0137897
-3.89764,-6.44882,0.0207401,0.00073968,-0.0308084,0.0033754,0.0385685,0.00218473,-0.0307294,0.00486075,-0.013628
-3.89764,-6.30709,0.0208855,0.000841314,-0.0321488,0.00360275,0.0398822,0.00228175,-0.0320631,0.00516811,-0.0134201
-3.89764,-6.16535,0.0210008,0.000955811,-0.0335546,0.0038475,0.0412557,0.0023827,-0.0334615,0.00549767,-0.0131605
-3.89764,-6.02362,0.0210815,0.00108482,-0.0350285,0.00411106,0.0426922,0.00248758,-0.0349274,0.00585107,-0.0128429
-3.89764,-5.88189,0.0211225,0.00123022,-0.0365733,0.00439493,0.044195,0.00259637,-0.0364632,0.00623005,-0.0124608
-3.89764,-5.74016,0.0211181,0.00139413,-0.0381916,0.00470074,0.0457673,0.002709,-0.0380716,0.00663646,-0.0120066
-3.89764,-5.59843,0.0210619,0.00157893,-0.0398857,0.00503022,0.0474126,0.00282535,-0.0397549,0.00707221,-0.0114722
-3.89764,-5.45669,0.0209469,0.00178733,-0.0416581,0.00538522,0.0491348,0.00294525,-0.0415152,0.00753934,-0.0108485
-3.89764,-5.31496,0.0207653,0.00202239,-0.0435108,0.00576771,0.0509375,0.00306847,-0.0433546,0.00803991,-0.0101256
-3.89764,-5.17323,0.0205083,0.00228755,-0.0454453,0.00617978,0.0528246,0.00319467,-0.0452746,0.00857609,-0.00929264
-3.89764,-5.0315,0.0201663,0.00258669,-0.0474631,0.00662364,0.0548002,0.00332344,-0.0472762,0.00915004,-0.00833751
-3.89764,-4.88976,0.0197286,0.00292421,-0.0495646,0.00710161,0.0568684,0.00345429,-0.04936,0.00976392,-0.00724714
-3.89764,-4.74803,0.0191837,0.003305,-0.0517499,0.0076161,0.0590334,0.00358656,-0.0515256,0.0104199,-0.00600719
-3.89764,-4.6063,0.0185184,0.00373459,-0.054018,0.00816962,0.0612994,0.0037195,-0.053772,0.0111199,-0.00460204
-3.89764,-4.46457,0.0177189,0.00421917,-0.0563666,0.00876476,0.0636707,0.00385218,-0.0560968,0.0118659,-0.00301475
-3.89764,-4.32283,0.0167696,0.00476561,-0.0587924,0.00940411,0.0661513,0.00398353,-0.0584964,0.0126594,-0.00122696
-3.89764,-4.1811,0.0156538,0.00538161,-0.0612902,0.0100903,0.0687454,0.00411229,-0.0609655,0.0135017,0.000781087
-3.89764,-4.03937,0.0143535,0.00607564,-0.0638529,0.0108259,0.0714569,0.00423699,-0.0634967,0.0143934,0.00303054
-3.89764,-3.89764,0.0128491,0.00685707,-0.0664711,0.0116135,0.0742892,0.00435599,-0.0660805,0.0153345,0.00554393
-3.89764,-3.75591,0.0111198,0.00773617,-0.0691326,0.0124552,0.0772458,0.0044674,-0.0687044,0.0163242,0.00834505
-3.89764,-3.61417,0.00914368,0.00872409,-0.0718218,0.0133533,0.0803292,0.00456914,-0.0713527,0.0173606,0.0114588
-3.89764,-3.47244,0.0068976,0.00983286,-0.0745195,0.0143093,0.0835414,0.00465892,-0.0740062,0.0184401,0.0149109
-3.89764,-3.33071,0.00435771,0.0110753,-0.0772018,0.0153247,0.0868836,0.00473424,-0.076641,0.0195576,0.0187275
-3.89764,-3.18898,0.00149973,0.0124648,-0.0798401,0.0163999,0.0903559,0.00479247,-0.0792283,0.0207058,0.0229348
-3.89764,-3.04724,-0.00170047,0.0140154,-0.0823997,0.017535,0.0939569,0.00483082,-0.0817338,0.0218751,0.0275583
-3.89764,-2.90551,-0.00526621,0.015741,-0.0848398,0.0187288,0.0976838,0.0048465,-0.0841168,0.0230524,0.0326217
-3.89764,-2.76378,-0.00921904,0.0176553,-0.0871124,0.0199793,0.101532,0.00483672,-0.0863299,0.0242216,0.0381459
-3.89764,-2.62205,-0.0135776,0.019771,-0.0891618,0.0212831,0.105493,0.00479883,-0.0883181,0.0253625,0.0441479
-3.89764,-2.48031,-0.018356,0.0220991,-0.0909243,0.0226354,0.109558,0.00473049,-0.0900185,0.0264504,0.0506383
-3.89764,-2.33858,-0.0235622,0.0246479,-0.0923279,0.0240297,0.113714,0.00462978,-0.0913605,0.0274561,0.0576201
-3.89764,-2.19685,-0.0291959,0.0274216,-0.0932924,0.0254579,0.117943,0.00449536,-0.0922655,0.0283454,0.0650855
-3.89764,-2.05512,-0.0352462,0.0304194,-0.0937304,0.02691,0.122225,0.00432671,-0.0926479,0.029079,0.0730138
-3.89764,-1.91339,-0.0416884,0.0336333,-0.0935482,0.0283739,0.126534,0.00412423,-0.0924165,0.0296135,0.0813681
-3.89764,-1.77165,-0.0484822,0.0370467,-0.0926483,0.0298362,0.130839,0.00388941,-0.0914764,0.0299014,0.0900926
-3.89764,-1.62992,-0.0555682,0.0406328,-0.0909325,0.0312815,0.135105,0.00362493,-0.0897325,0.0298933,0.0991096
-3.89764,-1.48819,-0.0628661,0.0443528,-0.0883061,0.032693,0.139291,0.0033346,-0.0870933,0.0295391,0.108317
-3.89764,-1.34646,-0.0702727,0.0481548,-0.0846835,0.0340531,0.143351,0.00302331,-0.0834763,0.0287912,0.117589
-3.89764,-1.20472,-0.0776619,0.0519733,-0.0799945,0.0353433,0.147235,0.00269679,-0.0788144,0.0276078,0.126772
-3.89764,-1.06299,-0.0848857,0.0557298,-0.0741914,0.0365453,0.150888,0.00236117,-0.0730627,0.0259564,0.135689
-3.89764,-0.92126,-0.0917775,0.0593343,-0.0672567,0.0376412,0.154253,0.00202258,-0.0662055,0.0238183,0.144147
-3.89764,-0.779528,-0.0981578,0.0626884,-0.0592096,0.0386143,0.157274,0.00168654,-0.058263,0.0211919,0.151935
-3.89764,-0.637795,-0.103842,0.0656896,-0.0501117,0.0394494,0.159895,0.0013574,-0.0492962,0.0180968,0.158842
-3.89764,-0.496063,-0.108651,0.0682377,-0.0400697,0.0401334,0.162064,0.0010379,-0.0394101,0.0145748,0.164662
-3.89764,-0.354331,-0.112421,0.0702406,-0.0292354,0.0406555,0.163734,0.000728837,-0.0287531,0.010691,0.169212
-3.89764,-0.212598,-0.115017,0.071622,-0.0178016,0.0410074,0.164871,0.000429069,-0.0175128,0.00653111,0.172338
-3.89764,-0.0708661,-0.116342,0.0723267,-0.00599347,0.0411838,0.165447,0.000135767,-0.00590854,0.00219825,0.173932
-3.89764,0.0708661,-0.116347,0.0723261,0.00594228,0.041182,0.165449,-0.00015505,0.00581999,-0.00219357,0.173937
-3.89764,0.212598,-0.115029,0.0716201,0.0177517,0.0410019,0.164877,-0.000447784,0.0174259,-0.00652645,0.172353
-3.89764,0.354331,-0.112441,0.0702375,0.0291881,0.0406464,0.163745,-0.000746453,0.0286695,-0.0106863,0.169235
-3.89764,0.496063,-0.108678,0.0682335,0.0400259,0.0401212,0.162078,-0.00105396,0.0393313,-0.0145703,0.164694
-3.89764,0.637795,-0.103875,0.0656845,0.0500724,0.0394346,0.159913,-0.00137153,0.0492234,-0.0180923,0.15888
-3.89764,0.779528,-0.098196,0.0626824,0.0591756,0.0385973,0.157296,-0.00169847,0.058197,-0.0211875,0.151979
-3.89764,0.92126,-0.0918197,0.0593277,0.0672283,0.0376226,0.154277,-0.00203216,0.0661471,-0.0238139,0.144196
-3.89764,1.06299,-0.0849307,0.0557226,0.0741688,0.0365256,0.150914,-0.00236835,0.0730122,-0.0259522,0.135742
-3.89764,1.20472,-0.0777087,0.0519657,0.0799777,0.035323,0.147263,-0.00270162,0.0787718,-0.0276038,0.126826
-3.89764,1.34646,-0.0703202,0.048147,0.0846723,0.0340327,0.143381,-0.00302593,0.0834415,-0.0287874,0.117645
-3.89764,1.48819,-0.0629135,0.044345,0.0883001,0.032673,0.139322,-0.00333518,0.087066,-0.0295354,0.108373
-3.89764,1.62992,-0.0556148,0.0406251,0.0909312,0.0312621,0.135137,-0.0036237,0.0897122,-0.0298899,0.0991642
-3.89764,1.77165,-0.0485273,0.0370391,0.0926512,0.0298177,0.130871,-0.00388662,0.0914626,-0.0298983,0.0901455
-3.89764,1.91339,-0.0417315,0.0336259,0.0935548,0.0283564,0.126566,-0.00412012,0.0924084,-0.0296106,0.0814188
-3.89764,2.05512,-0.0352869,0.0304123,0.0937401,0.0268936,0.122257,-0.00432153,0.0926449,-0.0290764,0.0730618
-3.89764,2.19685,-0.0292341,0.0274148,0.0933047,0.0254428,0.117974,-0.00448934,0.0922669,-0.028343,0.0651305
-3.89764,2.33858,-0.0235977,0.0246414,0.0923422,0.0240159,0.113745,-0.00462311,0.0913658,-0.027454,0.0576619
-3.89764,2.48031,-0.0183887,0.022093,0.0909402,0.0226229,0.109588,-0.00472337,0.090027,-0.0264485,0.0506769
-3.89764,2.62205,-0.0136075,0.0197653,0.0891789,0.0212718,0.105522,-0.00479141,0.0883292,-0.0253608,0.0441832
-3.89764,2.76378,-0.00924627,0.0176499,0.0871302,0.0199691,0.10156,-0.00482913,0.0863432,-0.0242202,0.038178
-3.89764,2.90551,-0.00529082,0.015736,0.0848581,0.0187197,0.0977113,-0.00483886,0.0841318,-0.0230512,0.0326507
-3.89764,3.04724,-0.00172258,0.0140108,0.0824181,0.0175269,0.0939835,-0.00482322,0.08175,-0.0218741,0.0275844
-3.89764,3.18898,0.00147998,0.0124605,0.0798583,0.0163928,0.0903815,-0.00478496,0.0792454,-0.0207051,0.0229582
-3.89764,3.33071,0.00434015,0.0110713,0.0772198,0.0153184,0.0869082,-0.00472689,0.0766588,-0.019557,0.0187482
-3.89764,3.47244,0.00688209,0.00982917,0.074537,0.0143038,0.083565,-0.00465176,0.0740244,-0.0184396,0.0149292
-3.89764,3.61417,0.00913006,0.00872069,0.0718387,0.0133484,0.0803518,-0.00456221,0.0713712,-0.0173603,0.0114748
-3.89764,3.75591,0.0111079,0.00773303,0.0691488,0.012451,0.0772674,-0.0044607,0.0687228,-0.0163241,0.00835904
-3.89764,3.89764,0.0128388,0.00685418,0.0664866,0.0116098,0.0743099,-0.00434954,0.0660988,-0.0153345,0.00555604
-3.89764,4.03937,0.0143446,0.00607297,0.0638675,0.0108228,0.0714766,-0.00423079,0.0635148,-0.0143934,0.00304094
-3.89764,4.1811,0.0156463,0.00537915,0.061304,0.0100876,0.0687643,-0.00410634,0.0609833,-0.0135019,0.000789937
-3.89764,4.32283,0.0167632,0.00476336,0.0588053,0.00940174,0.0661693,-0.00397783,0.0585138,-0.0126597,-0.0012195
-3.89764,4.46457,0.0177136,0.00421709,0.0563786,0.00876272,0.0636879,-0.00384671,0.0561138,-0.0118663,-0.00300856
-3.89764,4.6063,0.0185141,0.00373268,0.0540291,0.00816788,0.0613158,-0.00371426,0.0537885,-0.0111204,-0.00459698
-3.89764,4.74803,0.0191801,0.00330324,0.0517602,0.00761461,0.0590491,-0.00358154,0.0515415,-0.0104204,-0.00600314
-3.89764,4.88976,0.0197259,0.00292258,0.049574,0.00710034,0.0568833,-0.00344947,0.0493753,-0.00976449,-0.00724399
-3.89764,5.0315,0.0201642,0.0025852,0.0474716,0.00662257,0.0548144,-0.00331882,0.047291,-0.00915065,-0.00833517
-3.89764,5.17323,0.0205068,0.00228617,0.045453,0.00617887,0.0528381,-0.00319022,0.0452889,-0.00857675,-0.00929101
-3.89764,5.31496,0.0207643,0.00202112,0.0435177,0.00576695,0.0509504,-0.00306419,0.0433683,-0.00804062,-0.0101246
-3.89764,5.45669,0.0209464,0.00178616,0.0416643,0.00538458,0.0491471,-0.00294113,0.0415284,-0.00754008,-0.0108481
-3.89764,5.59843,0.0210618,0.00157784,0.0398911,0.0050297,0.0474244,-0.00282138,0.0397675,-0.00707299,-0.0114722
-3.89764,5.74016,0.0211183,0.00139313,0.0381963,0.00470031,0.0457785,-0.00270516,0.0380837,-0.00663727,-0.0120071
-3.89764,5.88189,0.021123,0.0012293,0.0365774,0.00439459,0.0442057,-0.00259266,0.0364748,-0.00623089,-0.0124616
-3.89764,6.02362,0.0210823,0.00108396,0.0350319,0.00411078,0.0427024,-0.00248398,0.0349384,-0.00585193,-0.0128441
-3.89764,6.16535,0.0210018,0.000955015,0.0335574,0.00384728,0.0412655,-0.00237921,0.0334721,-0.00549855,-0.0131619
-3.89764,6.30709,0.0208867,0.000840577,0.032151,0.00360258,0.0398915,-0.00227836,0.0320732,-0.00516901,-0.0134219
-3.89764,6.44882,0.0207415,0.000738996,0.03081,0.00337528,0.0385774,-0.00218142,0.030739,-0.00486166,-0.01363
-3.89764,6.59055,0.0205704,0.000648811,0.0295317,0.00316407,0.0373202,-0.00208838,0.029467,-0.00457496,-0.0137917
-3.89764,6.73228,0.020377,0.000568729,0.0283135,0.00296774,0.0361172,-0.00199916,0.0282543,-0.00430747,-0.0139122
-3.89764,6.87402,0.0201645,0.000497608,0.0271525,0.00278518,0.0349657,-0.00191369,0.0270985,-0.00405782,-0.0139958
-3.89764,7.01575,0.0199359,0.000434437,0.0260462,0.00261536,0.0338631,-0.00183188,0.0259968,-0.00382475,-0.0140466
-3.89764,7.15748,0.0196937,0.000378323,0.024992,0.00245731,0.032807,-0.00175364,0.0249469,-0.00360709,-0.0140682
-3.89764,7.29921,0.0194403,0.000328475,0.0239875,0.00231016,0.0317952,-0.00167884,0.0239463,-0.00340374,-0.0140641
-3.89764,7.44094,0.0191777,0.000284194,0.0230303,0.00217309,0.0308253,-0.00160739,0.0229925,-0.00321368,-0.014037
-3.89764,7.58268,0.0189077,0.000244859,0.022118,0.00204535,0.0298955,-0.00153915,0.0220834,-0.00303596,-0.0139897
-3.89764,7.72441,0.0186318,0.000209922,0.0212484,0.00192624,0.0290037,-0.00147401,0.0212168,-0.00286971,-0.0139246
-3.89764,7.86614,0.0183516,0.000178897,0.0204194,0.00181513,0.0281481,-0.00141185,0.0203906,-0.00271412,-0.0138439
-3.89764,8.00787,0.0180683,0.000151353,0.0196291,0.00171142,0.0273269,-0.00135254,0.0196027,-0.00256843,-0.0137494
-3.89764,8.14961,0.0177829,0.00012691,0.0188753,0.00161457,0.0265385,-0.00129596,0.0188512,-0.00243194,-0.0136431
-3.89764,8.29134,0.0174965,0.000105206,0.0181564,0.00152406,0.0257813,-0.00124198,0.0181344,-0.00230401,-0.0135261
-3.89764,8.43307,0.0172127,8.54717e-05,0.0174702,0.00143897,0.0250535,-0.00119052,0.0174503,-0.00218403,-0.0133973
-3.89764,8.5748,0.0169745,6.02791e-05,0.0168081,0.00135193,0.0243511,-0.00114795,0.0167944,-0.00207109,-0.0132331
-3.89764,8.71654,0.0162354,0.000122421,0.0162548,0.001352,0.0237085,-0.00108329,0.0162147,-0.00197427,-0.013475
-3.89764,8.85827,0.0160924,9.92595e-05,0.0156606,0.0012744,0.0231901,-0.000963826,0.0155857,-0.00183809,-0.00940749
-3.89764,9,0.0162125,7.08516e-05,0.015646,0.0012486,0.0231189,-0.000974335,0.0155743,-0.00184514,-0.010562
-3.75591,-9,0.0168385,1.95752e-05,-0.0154246,0.00124686,0.02339,0.000971737,-0.015347,0.00183904,-0.0110633
-3.75591,-8.85827,0.0167282,4.70063e-05,-0.0154404,0.00127154,0.0234618,0.000961476,-0.0153557,0.00183144,-0.00987832
-3.75591,-8.71654,0.0168799,7.21125e-05,-0.0160347,0.00135363,0.0240034,0.0010831,-0.0159824,0.00196912,-0.0140368
-3.75591,-8.5748,0.0176425,4.60746e-06,-0.0165874,0.00135356,0.0246478,0.00114879,-0.0165643,0.0020673,-0.0138431
-3.75591,-8.43307,0.0179162,2.62174e-05,-0.0172518,0.00144142,0.0253689,0.00119202,-0.0172221,0.00218179,-0.0140319
-3.75591,-8.29134,0.0182354,4.20902e-05,-0.017941,0.00152758,0.0261151,0.00124422,-0.0179091,0.00230357,-0.0141907
-3.75591,-8.14961,0.0185588,5.97176e-05,-0.0186639,0.00161939,0.026892,0.00129904,-0.0186299,0.0024336,-0.0143396
-3.75591,-8.00787,0.0188834,7.9774e-05,-0.0194227,0.00171771,0.0277015,0.00135657,-0.0193864,0.00257252,-0.0144795
-3.75591,-7.86614,0.0192083,0.000102625,-0.0202195,0.00182311,0.0285452,0.00141695,-0.0201806,0.00272103,-0.0146092
-3.75591,-7.72441,0.0195323,0.00012863,-0.0210563,0.00193616,0.029425,0.00148031,-0.0210146,0.00287987,-0.0147269
-3.75591,-7.58268,0.0198545,0.000158199,-0.0219353,0.0020575,0.0303428,0.00154679,-0.0218905,0.00304985,-0.014831
-3.75591,-7.44094,0.0201734,0.000191797,-0.0228589,0.00218778,0.0313005,0.00161652,-0.0228108,0.00323186,-0.0149192
-3.75591,-7.29921,0.0204878,0.000229951,-0.0238294,0.00232776,0.0323003,0.00168964,-0.0237777,0.00342685,-0.0149892
-3.75591,-7.15748,0.0207958,0.00027326,-0.0248495,0.00247824,0.0333444,0.00176628,-0.0247938,0.00363585,-0.0150385
-3.75591,-7.01575,0.0210957,0.000322402,-0.0259219,0.00264008,0.0344351,0.00184658,-0.0258617,0.00385999,-0.0150641
-3.75591,-6.87402,0.0213852,0.000378149,-0.0270492,0.00281424,0.0355751,0.00193067,-0.0269841,0.00410046,-0.0150628
-3.75591,-6.73228,0.0216619,0.000441377,-0.0282345,0.00300174,0.0367669,0.00201865,-0.028164,0.00435858,-0.015031
-3.75591,-6.59055,0.021923,0.00051308,-0.0294806,0.0032037,0.0380133,0.00211065,-0.0294043,0.00463576,-0.0149647
-3.75591,-6.44882,0.0221655,0.00059439,-0.0307908,0.00342133,0.0393172,0.00220676,-0.0307079,0.00493351,-0.0148594
-3.75591,-6.30709,0.0223858,0.000686593,-0.0321681,0.00365594,0.0406819,0.00230706,-0.0320781,0.00525348,-0.0147101
-3.75591,-6.16535,0.0225799,0.000791153,-0.033616,0.00390896,0.0421105,0.0024116,-0.033518,0.00559742,-0.0145112
-3.75591,-6.02362,0.0227434,0.000909734,-0.0351375,0.00418193,0.0436066,0.00252041,-0.0350308,0.00596721,-0.0142567
-3.75591,-5.88189,0.0228712,0.00104423,-0.0367362,0.0044765,0.0451737,0.00263349,-0.0366198,0.00636488,-0.0139397
-3.75591,-5.74016,0.0229577,0.0011968,-0.0384153,0.00479447,0.0468157,0.00275079,-0.0382881,0.00679258,-0.0135525
-3.75591,-5.59843,0.0229966,0.00136989,-0.040178,0.00513777,0.0485366,0.00287221,-0.040039,0.00725258,-0.0130868
-3.75591,-5.45669,0.0229807,0.00156629,-0.0420276,0.00550846,0.0503405,0.0029976,-0.0418754,0.0077473,-0.0125332
-3.75591,-5.31496,0.0229021,0.00178917,-0.0439669,0.00590877,0.0522319,0.00312672,-0.0438002,0.00827928,-0.0118814
-3.75591,-5.17323,0.0227519,0.00204213,-0.0459988,0.00634105,0.0542152,0.00325925,-0.0458159,0.00885116,-0.01112
-3.75591,-5.0315,0.0225203,0.00232928,-0.0481254,0.00680783,0.0562953,0.0033948,-0.0479246,0.00946567,-0.0102362
-3.75591,-4.88976,0.0221962,0.00265524,-0.0503486,0.00731176,0.0584769,0.00353282,-0.0501281,0.0101256,-0.00921625
-3.75591,-4.74803,0.0217674,0.00302528,-0.0526697,0.00785564,0.060765,0.00367266,-0.0524272,0.0108338,-0.00804479
-3.75591,-4.6063,0.0212203,0.00344536,-0.0550891,0.00844241,0.0631648,0.00381353,-0.0548223,0.0115931,-0.00670502
-3.75591,-4.46457,0.02054,0.00392219,-0.057606,0.00907509,0.0656815,0.00395443,-0.0573123,0.0124061,-0.00517854
-3.75591,-4.32283,0.01971,0.00446335,-0.0602185,0.0097568,0.0683202,0.00409422,-0.0598951,0.0132754,-0.00344526
-3.75591,-4.1811,0.0187121,0.00507735,-0.0629232,0.0104907,0.0710862,0.00423152,-0.0625668,0.0142032,-0.00148337
-3.75591,-4.03937,0.0175266,0.00577373,-0.0657144,0.01128,0.0739846,0.00436475,-0.0653218,0.0151912,0.000730776
-3.75591,-3.89764,0.0161317,0.00656311,-0.0685844,0.0121278,0.0770202,0.00449206,-0.0681519,0.0162407,0.00322263
-3.75591,-3.75591,0.0145044,0.00745727,-0.0715225,0.013037,0.0801976,0.00461136,-0.0710462,0.0173518,0.00601943
-3.75591,-3.61417,0.0126194,0.00846923,-0.0745145,0.0140105,0.0835209,0.00472032,-0.0739903,0.0185237,0.00915007
-3.75591,-3.47244,0.01045,0.00961322,-0.0775424,0.0150506,0.0869938,0.00481632,-0.0769658,0.0197542,0.0126449
-3.75591,-3.33071,0.00796827,0.0109046,-0.0805832,0.0161592,0.0906187,0.00489651,-0.0799498,0.0210391,0.0165356
-3.75591,-3.18898,0.00514484,0.0123601,-0.0836085,0.0173376,0.0943975,0.00495785,-0.0829137,0.0223719,0.0208543
-3.75591,-3.04724,0.00194986,0.0139969,-0.0865834,0.0185863,0.0983304,0.00499711,-0.0858227,0.0237434,0.0256334
-3.75591,-2.90551,-0.00164649,0.0158333,-0.0894657,0.0199048,0.102416,0.005011,-0.0886348,0.0251408,0.0309044
-3.75591,-2.76378,-0.00567308,0.0178874,-0.092205,0.0212913,0.106651,0.00499622,-0.0913,0.0265473,0.0366965
-3.75591,-2.62205,-0.0101565,0.020177,-0.0947416,0.0227425,0.111028,0.00494966,-0.0937593,0.0279413,0.0430357
-3.75591,-2.48031,-0.0151197,0.0227187,-0.0970058,0.0242534,0.11554,0.00486852,-0.095944,0.0292959,0.0499422
-3.75591,-2.33858,-0.0205795,0.0255264,-0.0989173,0.0258172,0.120173,0.00475054,-0.0977754,0.0305779,0.0574282
-3.75591,-2.19685,-0.0265446,0.0286102,-0.100385,0.0274247,0.12491,0.00459421,-0.0991642,0.0317478,0.0654953
-3.75591,-2.05512,-0.0330125,0.0319745,-0.101308,0.0290648,0.12973,0.00439905,-0.100011,0.0327591,0.0741306
-3.75591,-1.91339,-0.039966,0.0356157,-0.101574,0.0307238,0.134604,0.00416582,-0.100208,0.0335589,0.0833033
-3.75591,-1.77165,-0.0473695,0.0395204,-0.101066,0.0323858,0.139499,0.00389675,-0.0996407,0.0340881,0.0929607
-3.75591,-1.62992,-0.0551654,0.0436625,-0.0996601,0.0340327,0.144375,0.00359569,-0.0981899,0.0342834,0.103024
-3.75591,-1.48819,-0.0632704,0.0480007,-0.097236,0.0356448,0.149185,0.00326812,-0.0957387,0.0340791,0.113384
-3.75591,-1.34646,-0.0715726,0.0524767,-0.0936791,0.0372009,0.153875,0.00292103,-0.0921778,0.0334104,0.123901
-3.75591,-1.20472,-0.07993,0.057014,-0.0888909,0.0386791,0.158385,0.00256257,-0.0874128,0.0322182,0.134399
-3.75591,-1.06299,-0.0881709,0.0615173,-0.0827977,0.0400574,0.162648,0.00220154,-0.0813743,0.0304538,0.144671
-3.75591,-0.92126,-0.0960968,0.0658744,-0.075361,0.0413146,0.166595,0.00184662,-0.074027,0.0280849,0.154483
-3.75591,-0.779528,-0.103489,0.06996,-0.0665875,0.0424309,0.170153,0.00150551,-0.0653791,0.0251012,0.163578
-3.75591,-0.637795,-0.110119,0.0736408,-0.0565373,0.0433885,0.173252,0.00118398,-0.0554909,0.0215199,0.171692
-3.75591,-0.496063,-0.115759,0.0767841,-0.0453292,0.0441724,0.175826,0.000885146,-0.0444789,0.0173888,0.178564
-3.75591,-0.354331,-0.120201,0.0792666,-0.0331418,0.0447704,0.177814,0.000608889,-0.0325174,0.0127876,0.183958
-3.75591,-0.212598,-0.12327,0.0809846,-0.0202087,0.0451732,0.179169,0.00035184,-0.0198333,0.00782559,0.187675
-3.75591,-0.0708661,-0.124841,0.0818629,-0.00680831,0.0453749,0.179856,0.000107776,-0.00669633,0.00263632,0.189573
-3.75591,0.0708661,-0.124846,0.0818621,0.00675177,0.0453725,0.179859,-0.000131474,0.00659547,-0.00263054,0.189579
-3.75591,0.212598,-0.123285,0.0809822,0.0201538,0.0451662,0.179177,-0.000374792,0.0197345,-0.00781982,0.187692
-3.75591,0.354331,-0.120224,0.0792627,0.03309,0.044759,0.177827,-0.000630401,0.0324227,-0.0127819,0.183985
-3.75591,0.496063,-0.11579,0.0767788,0.0452818,0.0441572,0.175843,-0.000904621,0.0443901,-0.0173832,0.178601
-3.75591,0.637795,-0.110157,0.0736343,0.0564954,0.0433701,0.173274,-0.00120096,0.0554093,-0.0215143,0.171737
-3.75591,0.779528,-0.103533,0.0699525,0.0665519,0.0424098,0.170178,-0.00151966,0.0653059,-0.0250957,0.163631
-3.75591,0.92126,-0.0961453,0.0658662,0.0753321,0.0412917,0.166623,-0.00185778,0.0739628,-0.0280795,0.154541
-3.75591,1.06299,-0.0882223,0.0615084,0.0827756,0.0400333,0.162679,-0.00220969,0.0813196,-0.0304487,0.144732
-3.75591,1.20472,-0.0799831,0.0570048,0.0888756,0.0386545,0.158418,-0.00256782,0.0873675,-0.0322133,0.134462
-3.75591,1.34646,-0.0716261,0.0524673,0.0936702,0.0371764,0.15391,-0.00292357,0.0921416,-0.0334057,0.123964
-3.75591,1.48819,-0.0633233,0.0479912,0.097233,0.0356209,0.149221,-0.00326823,0.0957112,-0.0340746,0.113447
-3.75591,1.62992,-0.0552169,0.0436531,0.0996624,0.0340098,0.144411,-0.00359367,0.0981703,-0.0342793,0.103085
-3.75591,1.77165,-0.0474189,0.0395113,0.101073,0.032364,0.139535,-0.00389293,0.0996283,-0.0340843,0.0930196
-3.75591,1.91339,-0.0400128,0.0356069,0.101585,0.0307035,0.13464,-0.00416052,0.100202,-0.0335553,0.0833592
-3.75591,2.05512,-0.0330564,0.031966,0.101322,0.029046,0.129765,-0.00439258,0.100011,-0.0327559,0.074183
-3.75591,2.19685,-0.0265854,0.0286022,0.100402,0.0274076,0.124945,-0.00458685,0.0991685,-0.0317449,0.0655441
-3.75591,2.33858,-0.020617,0.0255189,0.0989361,0.0258016,0.120208,-0.00474254,0.0977837,-0.0305754,0.0574732
