x,z,alpha,beta0,beta1,beta2,d_alpha_dt,d_beta0_dt,d_beta1_dt,d_beta2_dt
-239.746,142.222,0.79049,-0.477599,0.140319,0.306252,0,0,0,0
-239.746,150.349,0.792865,-0.463958,0.134381,0.313825,0,0,0,0
-239.746,158.476,0.795261,-0.450424,0.128573,0.320448,0,0,0,0
-239.746,166.603,0.79767,-0.43705,0.122914,0.326179,0,0,0,0
-239.746,174.73,0.800085,-0.423876,0.117422,0.331079,0,0,0,0
-239.746,182.857,0.802499,-0.410938,0.112109,0.335204,0,0,0,0
-239.746,190.984,0.804908,-0.398265,0.106984,0.338614,0,0,0,0
-239.746,199.111,0.807308,-0.385881,0.102052,0.341362,0,0,0,0
-239.746,207.238,0.809693,-0.373804,0.0973184,0.343504,0,0,0,0
-239.746,215.365,0.81206,-0.362047,0.0927826,0.34509,0,0,0,0
-239.746,223.492,0.814407,-0.350621,0.0884444,0.346168,0,0,0,0
-239.746,231.619,0.81673,-0.339532,0.0843012,0.346785,0,0,0,0
-239.746,239.746,0.819028,-0.328783,0.0803496,0.346982,0,0,0,0
-239.746,247.873,0.821299,-0.318375,0.0765849,0.346801,0,0,0,0
-239.746,256,0.821299,-0.318375,0.0765849,0.346801,0,0,0,0
-231.619,-256,0.819329,-0.316722,0.0775602,-0.357738,0,0,0,0
-231.619,-247.873,0.819329,-0.316722,0.0775602,-0.357738,0,0,0,0
-231.619,-239.746,0.816972,-0.327394,0.0814941,-0.358313,0,0,0,0
-231.619,-231.619,0.814584,-0.338437,0.0856341,-0.358513,0,0,0,0
-231.619,-223.492,0.812165,-0.349854,0.0899866,-0.358295,0,0,0,0
-231.619,-215.365,0.809719,-0.361644,0.094557,-0.357613,0,0,0,0
-231.619,-207.238,0.807247,-0.373802,0.0993495,-0.356418,0,0,0,0
-231.619,-199.111,0.804753,-0.386322,0.104367,-0.354658,0,0,0,0
-231.619,-190.984,0.80224,-0.399191,0.109609,-0.352277,0,0,0,0
-231.619,-182.857,0.799711,-0.412394,0.115076,-0.349216,0,0,0,0
-231.619,-174.73,0.797172,-0.425909,0.120762,-0.345412,0,0,0,0
-231.619,-166.603,0.794628,-0.439709,0.12666,-0.340803,0,0,0,0
-231.619,-158.476,0.792085,-0.453758,0.132758,-0.33532,0,0,0,0
-231.619,-150.349,0.78955,-0.468015,0.13904,-0.328898,0,0,0,0
-231.619,-142.222,0.787031,-0.482428,0.145485,-0.321467,0,0,0,0
-231.619,-134.095,0.784537,-0.496939,0.152067,-0.312962,0,0,0,0
-231.619,-125.968,0.782077,-0.511477,0.158753,-0.303318,0,0,0,0
-231.619,-117.841,0.779664,-0.525963,0.165504,-0.292477,0,0,0,0
-231.619,-109.714,0.777309,-0.540306,0.172273,-0.280385,0,0,0,0
-231.619,-101.587,0.775026,-0.554406,0.179007,-0.266998,0,0,0,0
-231.619,-93.4603,0.772829,-0.568151,0.185646,-0.252285,0,0,0,0
-231.619,-85.3333,0.770734,-0.581422,0.192125,-0.236228,0,0,0,0
-231.619,-77.2063,0.768756,-0.59409,0.19837,-0.218827,0,0,0,0
-231.619,-69.0794,0.766912,-0.606023,0.204306,-0.200103,0,0,0,0
-231.619,-60.9524,0.765219,-0.617084,0.209853,-0.180096,0,0,0,0
-231.619,-52.8254,0.763693,-0.627135,0.21493,-0.158875,0,0,0,0
-231.619,-44.6984,0.76235,-0.636045,0.21946,-0.136532,0,0,0,0
-231.619,-36.5714,0.761205,-0.643688,0.223366,-0.113184,0,0,0,0
-231.619,-28.4444,0.760272,-0.649951,0.226581,-0.0889748,0,0,0,0
-231.619,-20.3175,0.759562,-0.654739,0.229048,-0.0640688,0,0,0,0
-231.619,-12.1905,0.759083,-0.657975,0.230719,-0.0386505,0,0,0,0
-231.619,-4.06349,0.758842,-0.659606,0.231563,-0.0129187,0,0,0,0
-231.619,4.06349,0.758842,-0.659606,0.231563,0.0129187,0,0,0,0
-231.619,12.1905,0.759083,-0.657975,0.230719,0.0386505,0,0,0,0
-231.619,20.3175,0.759562,-0.654739,0.229048,0.0640688,0,0,0,0
-231.619,28.4444,0.760272,-0.649951,0.226581,0.0889748,0,0,0,0
-231.619,36.5714,0.761205,-0.643688,0.223366,0.113184,0,0,0,0
-231.619,44.6984,0.76235,-0.636045,0.21946,0.136532,0,0,0,0
-231.619,52.8254,0.763693,-0.627135,0.21493,0.158875,0,0,0,0
-231.619,60.9524,0.765219,-0.617084,0.209853,0.180096,0,0,0,0
-231.619,69.0794,0.766912,-0.606023,0.204306,0.200103,0,0,0,0
-231.619,77.2063,0.768756,-0.59409,0.19837,0.218827,0,0,0,0
-231.619,85.3333,0.770734,-0.581422,0.192125,0.236228,0,0,0,0
-231.619,93.4603,0.772829,-0.568151,0.185646,0.252285,0,0,0,0
-231.619,101.587,0.775026,-0.554406,0.179007,0.266998,0,0,0,0
-231.619,109.714,0.777309,-0.540306,0.172273,0.280385,0,0,0,0
-231.619,117.841,0.779664,-0.525963,0.165504,0.292477,0,0,0,0
-231.619,125.968,0.782077,-0.511477,0.158753,0.303318,0,0,0,0
-231.619,134.095,0.784537,-0.496939,0.152067,0.312962,0,0,0,0
-231.619,142.222,0.787031,-0.482428,0.145485,0.321467,0,0,0,0
-231.619,150.349,0.78955,-0.468015,0.13904,0.328898,0,0,0,0
-231.619,158.476,0.792085,-0.453758,0.132758,0.33532,0,0,0,0
-231.619,166.603,0.794628,-0.439709,0.12666,0.340803,0,0,0,0
-231.619,174.73,0.797172,-0.425909,0.120762,0.345412,0,0,0,0
-231.619,182.857,0.799711,-0.412394,0.115076,0.349216,0,0,0,0
-231.619,190.984,0.80224,-0.399191,0.109609,0.352277,0,0,0,0
-231.619,199.111,0.804753,-0.386322,0.104367,0.354658,0,0,0,0
-231.619,207.238,0.807247,-0.373802,0.0993495,0.356418,0,0,0,0
-231.619,215.365,0.809719,-0.361644,0.094557,0.357613,0,0,0,0
-231.619,223.492,0.812165,-0.349854,0.0899866,0.358295,0,0,0,0
-231.619,231.619,0.814584,-0.338437,0.0856341,0.358513,0,0,0,0
-231.619,239.746,0.816972,-0.327394,0.0814941,0.358313,0,0,0,0
-231.619,247.873,0.819329,-0.316722,0.0775602,0.357738,0,0,0,0
-231.619,256,0.819329,-0.316722,0.0775602,0.357738,0,0,0,0
-223.492,-256,0.817365,-0.314613,0.0784391,-0.368951,0,0,0,0
-223.492,-247.873,0.817365,-0.314613,0.0784391,-0.368951,0,0,0,0
-223.492,-239.746,0.81492,-0.325534,0.082543,-0.369956,0,0,0,0
-223.492,-231.619,0.812438,-0.33686,0.0868736,-0.370591,0,0,0,0
-223.492,-223.492,0.809922,-0.348595,0.0914393,-0.370812,0,0,0,0
-223.492,-215.365,0.807374,-0.36074,0.0962475,-0.37057,0,0,0,0
-223.492,-207.238,0.804794,-0.373294,0.101305,-0.369813,0,0,0,0
-223.492,-199.111,0.802187,-0.386252,0.106615,-0.368485,0,0,0,0
-223.492,-190.984,0.799555,-0.399607,0.112183,-0.366524,0,0,0,0
-223.492,-182.857,0.796903,-0.413344,0.118008,-0.363867,0,0,0,0
-223.492,-174.73,0.794234,-0.427444,0.124088,-0.360444,0,0,0,0
-223.492,-166.603,0.791554,-0.441882,0.130417,-0.356185,0,0,0,0
-223.492,-158.476,0.788869,-0.456624,0.136985,-0.351013,0,0,0,0
-223.492,-150.349,0.786186,-0.47163,0.143777,-0.344853,0,0,0,0
-223.492,-142.222,0.783514,-0.486848,0.150773,-0.337626,0,0,0,0
-223.492,-134.095,0.780862,-0.502219,0.157946,-0.329253,0,0,0,0
-223.492,-125.968,0.77824,-0.517669,0.165261,-0.319658,0,0,0,0
-223.492,-117.841,0.77566,-0.533116,0.172678,-0.30877,0,0,0,0
-223.492,-109.714,0.773136,-0.548462,0.180145,-0.296521,0,0,0,0
-223.492,-101.587,0.770681,-0.5636,0.187604,-0.282855,0,0,0,0
